Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1032,2011-12-15,33.8566780090332,34.19745979213718,32.34019953643537,32.357239087805446,12973287
1033,2011-12-16,33.43070602416992,34.52120743894632,32.91953326933023,33.82260421178379,12589918
1034,2011-12-19,33.78852844238281,34.027075273014646,32.80025969965836,32.919534270511676,4820722
1035,2011-12-20,33.24327087402344,33.89075765902085,32.970644980923176,33.89075765902085,6670657
1036,2011-12-21,33.362552642822266,33.68629494982899,33.055847580072545,33.5670203735805,10259801
1037,2011-12-22,34.299705505371094,34.41898009115161,33.22624116657177,33.31143663896496,3456402
1038,2011-12-23,34.5041618347168,34.74270860028758,33.924831004092376,34.2485755192322,3249611
1039,2011-12-26,34.36785888671875,34.45305435282947,34.146351599260846,34.28266342060803,1273482
1040,2011-12-27,33.72037124633789,34.35081625240523,33.106963483105694,34.33377900957009,4187065
1041,2011-12-28,34.14635467529297,34.40194109664932,33.53294680182272,33.80557278015118,3375709
1042,2011-12-29,34.078182220458984,34.2485730853398,33.80555637443488,34.078182220458984,2924882
1043,2011-12-30,34.11225891113281,34.35080565908221,33.85667261452831,34.078182124896614,2087779
1044,2012-01-02,34.078182220458984,34.16337765289939,33.58404686344541,33.95890769061281,1861469
1045,2012-01-03,34.38489532470703,34.538246687588,34.0781925989451,34.197464854041534,3372939
1046,2012-01-04,34.58937072753906,34.8619943879065,33.85668828484511,34.35082155810494,3739279
1047,2012-01-05,34.52120590209961,34.844950481278445,34.2996986426269,34.572324561952676,5389056
1048,2012-01-06,33.99299621582031,34.521206194588245,33.68629118732721,34.48712939880544,7340405
1049,2012-01-09,34.55527114868164,34.69158289813309,33.77147281165154,33.77147281165154,2368495
1050,2012-01-10,34.96422576904297,35.20277260251974,34.436013437796305,34.436013437796305,3215986
1051,2012-01-11,34.14635467529297,34.998309413147446,34.04411964453541,34.998309413147446,4377469
1052,2012-01-12,34.265621185302734,34.555286671854795,33.890762550377715,34.555286671854795,4082544
1053,2012-01-13,34.74271011352539,34.827905555730986,34.24857701094777,34.28265380118545,5766505
1054,2012-01-16,34.12930679321289,34.74271451705556,33.99299499283655,34.35081404659309,4899595
1055,2012-01-17,34.24858093261719,34.50416728850016,34.11226682283487,34.24858093261719,10428799
1056,2012-01-18,33.771488189697266,34.50417053208272,33.49886225557884,34.36785640948612,6295415
1057,2012-01-19,34.061153411865234,34.48713070838576,33.77148792580138,33.92483929033382,8276461
1058,2012-01-20,34.57232666015625,34.82791304170927,34.04411434273172,34.0781934513687,6881600
1059,2012-01-23,34.41896438598633,35.185723287657645,34.29968985463006,34.759746120062466,18551268
1060,2012-01-24,34.265621185302734,34.58936578006377,34.09523026640734,34.35081664475043,10219894
1061,2012-01-25,34.36785888671875,34.589368485251576,33.92484200072803,34.45305435282947,13171474
1062,2012-01-27,35.15165328979492,35.76506103214429,34.47008964520111,34.589364207434876,9816649
1063,2012-01-30,34.674560546875,35.270928751096214,34.50416963138323,34.75975600462089,4243234
1064,2012-01-31,35.47539520263672,35.71394201363494,34.62344065544693,34.759754769642065,10322025
1065,2012-02-01,35.083499908447266,35.5776331240684,34.981264892197245,35.5776331240684,10757718
1066,2012-02-02,35.81617736816406,36.13991963701464,34.98126236605216,35.16869283046291,11556658
1067,2012-02-03,36.44662094116211,36.906677278539576,35.90136915694247,35.96952505220133,11926606
1068,2012-02-06,37.145233154296875,37.315624089663835,36.24215981020701,36.70221626012779,9084488
1069,2012-02-07,36.7192497253418,37.571204260864846,36.41254701698333,37.31561790020793,6079363
1070,2012-02-08,36.702213287353516,37.741598371119736,36.17400096828464,37.00891833281679,11508450
1071,2012-02-09,37.07707595825195,37.656404656220374,36.77037089856876,37.503053281916216,11499785
1072,2012-02-10,36.58293533325195,37.23041980996421,36.12287899222127,36.59997257389615,8590813
1073,2012-02-13,37.647300720214844,37.939141127073135,36.51427640851943,36.51427640851943,15608851
1074,2012-02-14,37.56146240234375,37.85330278450984,37.33829198898873,37.59579738674928,5735198
1075,2012-02-15,38.0078010559082,38.83181962820297,37.52712530172296,37.59579293397418,15930040
1076,2012-02-16,38.0078010559082,38.5399792806019,37.50995781155348,37.87046579140577,3862429
1077,2012-02-17,38.351139068603516,38.969152375802246,38.11080120703361,38.45414167454107,8544515
1078,2012-02-21,37.956302642822266,38.45414590985489,37.85330002554008,38.29964314814501,6934289
1079,2012-02-22,37.75029373168945,38.694480029371014,37.6644586137184,37.88763131749909,5872252
1080,2012-02-23,38.677310943603516,39.17515647002726,37.63012441032281,37.63012441032281,18016976
1081,2012-02-24,39.24382781982422,39.5528380049045,38.72881938225556,38.814654509921475,10958004
1082,2012-02-27,38.299644470214844,39.48416878878169,38.145141703171674,39.48416878878169,11266052
1083,2012-02-28,38.38547134399414,38.934814656270724,38.024963412809456,38.454138966975414,9416477
1084,2012-02-29,38.7974853515625,39.106490866511,38.454144855652274,38.539979979629834,7991077
1085,2012-03-01,38.625816345214844,39.003491834226985,38.28247583826811,38.402645947070205,2777389
1086,2012-03-02,38.53997039794922,38.797475705861764,38.2137974736119,38.574305370374695,3172662
1087,2012-03-05,37.87046432495117,38.57431276723121,37.47562138004938,38.41980769011546,3649302
1088,2012-03-06,38.127967834472656,38.3854731792841,37.6301246335225,37.87046248966121,4557989
1089,2012-03-07,37.28678894042969,37.870467330933074,36.668775568191535,37.76746471415558,15488701
1090,2012-03-09,37.81896209716797,38.02496731568252,37.45845645740748,37.45845645740748,3852720
1091,2012-03-12,38.05929946899414,38.40263992207414,37.715959015914144,38.110799605585555,5124092
1092,2012-03-13,38.230979919433594,38.50565049261005,37.767469252450915,38.230979919433594,9731037
1093,2012-03-14,38.660160064697266,38.93483066959031,38.29965198524094,38.53998992873604,4398722
1094,2012-03-15,37.88762283325195,38.90047653281479,37.68161766488192,38.557136137815455,4513645
1095,2012-03-16,37.01211166381836,38.45414114168216,36.82327394362067,37.939130447557474,3682825
1096,2012-03-19,37.029273986816406,37.235276838671616,36.188088107689104,37.14944173495873,3294232
1097,2012-03-20,36.89194107055664,37.35545162035835,36.56576810104967,37.02927865085139,3413743
1098,2012-03-21,37.338287353515625,37.561457739164496,36.63443888799941,36.87477676371973,3430274
1099,2012-03-22,36.47993850708008,37.32112229103013,36.15376315978609,37.08078439967681,3948023
1100,2012-03-23,36.9777717590332,37.14944196753373,36.29109092503109,36.60009636896155,3647743
1101,2012-03-26,36.3769416809082,36.90912002192136,36.136603751284355,36.73744973955758,4778733
1102,2012-03-27,36.308265686035156,36.788941434770955,35.982090361792984,36.73744129327308,5834802
1103,2012-03-28,36.4627685546875,36.70310642981823,36.13659555783675,36.479936044716844,4875221
1104,2012-03-29,36.32542037963867,36.565760513174126,36.0507499328999,36.462757931434076,12199593
1105,2012-03-30,37.13228225708008,37.54429270650376,36.325431176789856,36.325431176789856,8544753
1106,2012-04-02,37.28678894042969,37.54429431816001,36.96061359922982,37.11511868860946,8676278
1107,2012-04-03,37.80179977416992,37.93913504453977,37.25245403583691,37.475624432294616,3566758
1108,2012-04-04,38.05929946899414,38.213802207194846,37.50995381269556,37.78462664084485,3850338
1109,2012-04-09,37.664466857910156,38.059309884058216,37.269626160189205,37.80180447378096,4475284
1110,2012-04-10,37.90479278564453,38.21380057729255,37.45845207841912,37.66445494442476,4598397
1111,2012-04-11,38.351139068603516,38.45414167454107,37.441287761079394,37.441287761079394,4023851
1112,2012-04-12,38.368316650390625,39.07216293118533,38.145146219176766,38.33398166323749,5102969
1113,2012-04-13,38.45414352416992,38.90048661908385,37.95630028802337,38.45414352416992,6602489
1114,2012-04-16,38.40264129638672,38.71164678384649,38.19663608579584,38.4369739458675,4350870
1115,2012-04-17,39.00349044799805,39.10649073367985,38.1108042302929,38.16230437313381,9477019
1116,2012-04-18,39.089317321777344,39.569992981600365,38.86614465023889,39.03781486137943,4441325
1117,2012-04-19,39.363983154296875,39.48415321929297,38.900475035939024,38.969142646611374,2496045
1118,2012-04-20,39.089317321777344,39.604327955198976,38.9004796238375,39.20948740094623,2778756
1119,2012-04-23,38.02497100830078,39.31249792798227,37.83613326106212,38.951989924786076,3854809
1120,2012-04-24,37.76746368408203,38.28247442549624,37.50995831337493,38.14513915915648,3169871
1121,2012-04-25,37.23527908325195,37.92195995434889,36.977773756590594,37.698789602612926,3380361
1122,2012-04-26,37.115116119384766,38.04213494935744,36.82327578012177,37.54429171922643,4377198
1123,2012-04-27,37.16661071777344,37.76745646795468,36.99494050343594,37.14944323065443,1965594
1124,2012-04-30,38.19663619995117,38.47130903875105,37.115114662183174,37.115114662183174,3199398
1125,2012-05-02,37.630123138427734,38.40263914216899,37.458452915374124,38.04213120807112,3811572
1126,2012-05-03,37.303958892822266,37.595799289760635,37.13228861895901,37.424129015897385,1452253
1127,2012-05-04,36.651607513427734,37.28678836676082,36.42843479243895,37.1151181175818,5666533
1128,2012-05-07,36.32542037963867,36.73743070659887,35.432736770885626,36.53142554311877,4565509
1129,2012-05-08,36.308265686035156,36.788941434770955,36.067925483240565,36.32543084758332,2959419
1130,2012-05-09,35.793251037597656,36.47993193397927,35.62158081350225,36.067921533409155,2412310
1131,2012-05-10,35.192413330078125,36.17093243494053,35.02074306658364,35.758924268239156,3946438
1132,2012-05-11,34.797569274902344,35.364082524362175,34.40272861217356,35.19241226605802,3389145
1133,2012-05-14,34.763240814208984,34.952076258383535,34.402732762592436,34.677405674701575,2233766
1134,2012-05-15,35.329742431640625,35.48424517608347,34.36838865849123,34.71172912544269,3494080
1135,2012-05-16,35.89625549316406,36.153760859320435,34.67739862276525,35.12373939469494,4435353
1136,2012-05-17,35.964927673339844,36.668776183294874,35.655919817823886,36.0507628006898,4208594
1137,2012-05-18,36.08509826660156,36.445606295250315,35.209579433719476,35.65592259640711,4935351
1138,2012-05-21,35.69025421142578,36.3597677280265,35.449916324495625,36.01642722429005,1491370
1139,2012-05-22,35.60441207885742,35.89625005254618,35.39840688578484,35.82758243099743,2362045
1140,2012-05-23,35.5700798034668,36.03359035884515,35.106571576514966,35.67308240782049,3087547
1141,2012-05-24,36.170928955078125,36.32543171167367,35.17524245397195,35.84475595150381,2135683
1142,2012-05-25,35.74175262451172,36.05076045996423,35.621584851080215,35.879090216410624,1446600
1143,2012-05-28,36.53143310546875,36.857608403237926,35.535746708859214,35.535746708859214,890739
1144,2012-05-29,36.857608795166016,37.166614279213015,36.32542828561275,36.97777655966139,5201353
1145,2012-05-30,36.428436279296875,36.960614539158506,36.20526587762597,36.823279265580545,4048557
1146,2012-05-31,36.44560623168945,36.73744661828353,36.06793071120619,36.102265696132676,8033660
1147,2012-06-01,35.587249755859375,36.3597658493512,35.36407937133241,36.22243058632333,3787828
1148,2012-06-04,35.72459030151367,35.86192791327646,35.05507672050454,35.36408460065054,3267896
1149,2012-06-05,36.3769416809082,36.80611738681765,35.87909832773869,36.01643362225882,12393979
1150,2012-06-06,37.647300720214844,38.14514639408219,36.394108609786805,36.394108609786805,9494285
1151,2012-06-07,37.09795379638672,38.02497275546654,36.90911604047137,37.64729724363585,4231838
1152,2012-06-08,36.7374382019043,37.252448887252875,36.30826263078049,37.01211103310884,3997879
1153,2012-06-11,36.823272705078125,37.25244826908013,36.73743759227772,37.08077804347933,2205393
1154,2012-06-12,36.96061325073242,37.13228350093398,36.41126751871671,36.70310787543008,3376544
1155,2012-06-13,36.943450927734375,37.166621338777404,36.61727556454185,36.90911594368454,2496726
1156,2012-06-14,36.29109573364258,37.11511424068423,36.05075787558204,36.75460628938016,6671985
1157,2012-06-15,36.41127014160156,36.65161037193808,36.20526722357635,36.46277261742808,10286920
1158,2012-06-18,36.75461196899414,36.909114735306154,36.29110134163122,36.5657742197564,3027005
1159,2012-06-19,37.338287353515625,37.73312798302568,36.600103907856486,36.75460899007292,9746993
1160,2012-06-20,37.218109130859375,37.73311975007328,37.08077389710614,37.20094397295986,8882639
1161,2012-06-21,37.68162536621094,37.73312550461595,36.70310410910329,36.909109319576444,4083003
1162,2012-06-22,37.784629821777344,38.007800203696554,37.33828672951227,37.424121850008376,7332263
1163,2012-06-25,37.029273986816406,37.921957668374745,36.82326880653498,37.64728487080825,5097127
1164,2012-06-26,37.71596145629883,37.76746159622252,36.84044277860972,36.84044277860972,1992235
1165,2012-06-27,37.69879150390625,38.24813483143347,37.45845365258644,37.767459128793845,5727518
1166,2012-06-28,37.664466857910156,38.04214239102098,37.321126310873815,37.767469487706485,3083553
1167,2012-06-29,38.986324310302734,39.34683230797802,37.87046766366726,37.88763515468548,7486892
1168,2012-07-02,38.660160064697266,39.12367078520216,38.5571574236487,39.003500649240934,2634447
1169,2012-07-03,38.333980560302734,38.969161505370266,38.145145121675135,38.900493861466856,4091332
1170,2012-07-04,38.7974853515625,38.93482061855589,38.213806974200466,38.38547722215558,3061761
1171,2012-07-05,39.24382781982422,39.41549807515606,38.625816763371084,38.797487018702924,2830305
1172,2012-07-06,38.7974853515625,39.31249609542784,38.47131234613314,39.140825847472726,3797719
1173,2012-07-09,38.72881317138672,38.797480796821986,38.48847531815006,38.74598065985216,2397364
1174,2012-07-10,38.84899139404297,39.054996654243006,38.368315558145696,38.41981570898215,3199920
1175,2012-07-11,39.02065658569336,39.31249694489386,38.69448357321604,38.69448357321604,2903254
1176,2012-07-12,38.60865020751953,39.00349320140469,38.488482422932066,39.00349320140469,2728401
1177,2012-07-13,38.4713134765625,38.79748649157603,38.36831085907748,38.66015122054723,1672753
1178,2012-07-16,38.677310943603516,38.86614866103047,38.145135096890954,38.368305463033224,3148848
1179,2012-07-17,38.53997039794922,38.814643192074506,38.419800322886225,38.72880808943699,2407572
1180,2012-07-18,38.179466247558594,38.64297677865377,38.02496351333567,38.488474044430845,2516255
1181,2012-07-19,38.45414352416992,38.72881637707285,38.282473282158925,38.43697603428349,2171498
1182,2012-07-20,38.19663619995117,38.625811782942684,38.04213345575953,38.21380368895614,1581366
1183,2012-07-23,37.527122497558594,38.11080082071944,37.44128738155181,37.99063072693932,2728477
1184,2012-07-24,38.0936393737793,38.5743174967125,37.389790845202505,37.47562597482341,8366909
1185,2012-07-25,38.02497100830078,38.24814140967482,37.26962234777301,37.990636025738524,6131518
1186,2012-07-26,38.368316650390625,38.625822068757614,37.83613832008007,38.093643738447064,10181302
1187,2012-07-27,39.26099395751953,39.48416433715095,38.488477880973875,38.90048598944623,4785341
1188,2012-07-30,40.5656852722168,40.685855369152044,39.140823240464236,39.2953283160743,10354713
1189,2012-07-31,40.84035873413086,41.44120453678699,40.56568357309054,40.58285339013538,13034800
1190,2012-08-01,40.85752487182617,41.02919510526365,40.376849149571854,40.6858546383887,5116745
1191,2012-08-02,40.54852294921875,40.94336358948024,40.47985298706305,40.54852294921875,5172210
1192,2012-08-03,40.6171875,40.874692868020084,40.067846440373245,40.29101682795329,3992386
1193,2012-08-06,41.355377197265625,41.57854760598227,40.72019629795371,40.84036641244849,3989076
1194,2012-08-07,40.70302200317383,41.4927079138618,40.44551663907297,41.286702691210444,5499481
1195,2012-08-08,40.84035873413086,40.96052416917968,40.617183710519036,40.77168877965753,5783459
1196,2012-08-09,40.874691009521484,41.286701442361625,40.634355471075764,40.891860827387546,4304923
1197,2012-08-10,41.04636001586914,41.73304560228984,40.58285411389347,40.840359462481324,4906011
1198,2012-08-13,41.16653823852539,41.286708356298746,40.548527142625304,40.85753269057535,2775124
1199,2012-08-14,41.21802520751953,41.5098654982659,40.73734954697686,40.73734954697686,3520379
1200,2012-08-16,41.23519515991211,42.059211245990454,40.77168465622662,41.2008601861479,3368688
1201,2012-08-17,40.394012451171875,41.5442038936398,39.91333675103909,41.32103353181239,4100386
1202,2012-08-21,41.04636001586914,41.28670020395904,40.01633862151772,40.18800885390962,2904667
1203,2012-08-22,40.84035873413086,41.06352910088968,40.58285339013538,40.703018825184195,1988035
1204,2012-08-23,40.32535171508789,40.94336273416475,40.10217667117078,40.94336273416475,4652302
1205,2012-08-24,40.20518493652344,40.634360584382584,39.89617940143561,40.17084995332394,5080546
1206,2012-08-27,40.6171875,40.75452742176013,40.08501160216654,40.10217676395983,1296282
1207,2012-08-28,41.715885162353516,42.23089597529975,40.58286323661345,40.68586353646104,4356311
1208,2012-08-29,40.874691009521484,42.19655276995926,40.61718565320971,41.88754727375578,6345767
1209,2012-08-30,41.80170440673828,42.230879921040476,40.582847808861004,40.84035311744232,9698034
1210,2012-08-31,41.01203155517578,41.78454763598062,40.78885651746064,41.78454763598062,6414695
1211,2012-09-03,41.73304748535156,41.887547907363725,41.218032108084444,41.235201926210216,3891463
1212,2012-09-04,42.55706024169922,42.81456558094036,41.54420404460957,41.54420404460957,8607402
1213,2012-09-05,42.577880859375,43.185144687705915,42.42172542088012,42.681981347307655,5181748
1214,2012-09-06,42.02267837524414,42.56053888263116,41.39806116286873,42.56053888263116,2059057
1215,2012-09-07,42.30028533935547,42.629944834989566,42.16148307520332,42.5084910888824,1292419
1216,2012-09-10,42.317630767822266,42.68198723242096,41.98797133292132,42.109425056653066,2343064
1217,2012-09-11,41.97062301635742,42.30027774621924,41.710367052815506,42.07472351913556,1345773
1218,2012-09-12,42.12677764892578,42.30028164059403,41.69301766975515,42.161479388578826,2846913
1219,2012-09-13,42.040016174316406,42.54317951934474,41.81446197732286,41.883865440980536,2572173
1220,2012-09-14,41.640968322753906,42.62994203817537,41.25925859143019,42.334984304579905,13519349
1221,2012-09-17,40.80814743041992,42.02267531958382,40.582593192323124,41.91857010512598,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.513187408447266,41.016350816508734,40.252931447021645,40.252931447021645,6301939
1224,2012-09-21,41.72771072387695,41.98796665720762,40.68668699055425,40.68668699055425,8707245
1225,2012-09-24,40.981651306152344,42.16147745404191,40.77344558438435,41.71036897904192,7593484
1226,2012-09-25,40.73874282836914,41.38070849336408,40.114130385269384,41.22455302929081,11733607
1227,2012-09-26,40.599945068359375,40.929604548198306,40.357037587783616,40.599945068359375,9302273
1228,2012-09-27,40.513187408447266,41.06840106747455,40.27027996181141,40.634641131765186,12478679
1229,2012-09-28,41.81447219848633,41.883875679109046,40.773448228728014,40.773448228728014,8847242
1230,2012-10-01,41.6583137512207,41.98797320078679,41.224553794737304,41.6583137512207,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.94694519042969,41.29395312074526,40.42643329495633,41.05104568688585,7257841
1233,2012-10-05,41.01634979248047,41.32865599707476,40.94694632186111,41.20720227678909,11584935
1234,2012-10-08,41.18985366821289,41.45010962254554,40.61728680340393,40.946946228197184,6807880
1235,2012-10-09,41.71036148071289,41.81446196958421,40.8948919625678,41.328651843858175,5205666
1236,2012-10-10,41.450111389160156,41.86651810988193,40.94694797336684,41.571560407747796,7436554
1237,2012-10-11,41.34599685668945,41.8491601590338,41.155144407715,41.640954492319054,5476615
1238,2012-10-12,41.62361526489258,41.7797660198098,39.905924014627004,41.29395582685079,2847441
1239,2012-10-15,41.24190139770508,41.97061896662806,41.10309917186168,41.50215733613499,7208908
1240,2012-10-16,41.1551513671875,41.53686103628032,41.033697648849376,41.3286553343573,4006297
1241,2012-10-17,41.554203033447266,41.640955003426924,41.12044318354898,41.432749334156625,2639928
1242,2012-10-18,41.84916687011719,41.953267366870726,41.43275546991046,41.640961170013824,2525746
1243,2012-10-19,41.43275451660156,41.81446417357576,41.293952288591726,41.64096021191441,3153069
1244,2012-10-22,41.1551513671875,41.36335706911052,40.92959715118604,41.10310111835583,4657141
1245,2012-10-23,40.75609588623047,41.17250261108882,40.70404092735111,40.99899863241534,3935245
1246,2012-10-25,40.49584197998047,40.94695046486007,40.28763625365262,40.877546987218494,12050023
1247,2012-10-29,39.88856506347656,40.09676601556077,39.61095594970536,39.61095594970536,2123473
1248,2012-10-30,39.281314849853516,40.02738346766958,39.14251259008704,39.94063146699087,2570824
1249,2012-10-31,39.55891036987305,39.73241432143744,39.2292533325603,39.43745666245879,1852024
1250,2012-11-01,40.582584381103516,40.73873510899191,40.01001759239208,40.01001759239208,4524439
1251,2012-11-02,40.94694519042969,41.05104568688585,40.63463899446493,40.808142959622714,4726469
1252,2012-11-05,40.61728286743164,40.94694226027962,40.53053089106069,40.912240528412056,3632141
1253,2012-11-06,41.519508361816406,41.60626034654257,40.426434295586,40.84284570491015,4718509
1254,2012-11-07,41.640968322753906,41.849174058621124,41.29396033184091,41.46746432729741,4694784
1255,2012-11-08,41.24190139770508,41.39805213680536,41.01634719238504,41.276603130814955,3005197
1256,2012-11-09,41.48480987548828,41.953271571016415,41.08575165581497,41.18985686959719,5518512
1257,2012-11-12,41.640968322753906,41.901224315938656,41.51951458461494,41.51951458461494,5986709
1258,2012-11-15,41.60626983642578,41.74507210232748,41.17250981385958,41.3286653046224,11277862
1259,2012-11-16,41.328651428222656,41.62360908585296,41.05104228303112,41.571554135344876,7952790
1260,2012-11-19,41.6583137512207,41.77976748035541,41.18985676349603,41.32865900825137,4682624
1261,2012-11-20,42.36967468261719,42.491128388185636,41.67565888690701,41.69300739916143,5826060
1262,2012-11-21,41.675655364990234,42.491124797355354,41.415399463592564,42.36967110205069,8050611
1263,2012-11-22,41.328651428222656,41.866511792975174,41.189849208924834,41.72770957367735,3266009
1264,2012-11-23,41.554203033447266,41.98796288334555,41.24189688283961,41.46745106346761,2809752
1265,2012-11-26,41.77976608276367,41.84916955611807,41.311304404112946,41.64096384265146,2935121
1266,2012-11-27,41.13779830932617,41.97062112031437,41.033697811250825,41.814465666604995,7105541
1267,2012-11-29,40.91223907470703,41.311297210514766,40.56523118155322,41.12044475191848,15583782
1268,2012-11-30,40.91223907470703,41.241898455841465,40.70403339749559,41.016344266610645,9986088
1269,2012-12-03,41.276611328125,41.32866158482865,40.79079638129873,40.999002114710414,5791740
1270,2012-12-04,41.797119140625,41.987971631706884,41.18985522424153,41.27660721229631,8486828
1271,2012-12-05,41.69301986694336,42.0747296100487,41.29396160639574,41.90122560923693,7991825
1272,2012-12-06,41.6583137512207,41.84917095603145,41.172503541278644,41.81446921819343,3888336
1273,2012-12-07,41.18985366821289,41.797117561655746,40.981647963427484,41.7450626055121,3172271
1274,2012-12-10,41.13779830932617,41.34600401207322,40.94694582732258,41.22455029325442,2674532
1275,2012-12-11,40.77344512939453,41.36336055005486,40.704041654047415,41.293957074707734,5034484
1276,2012-12-12,40.68668746948242,41.0683971175131,40.53053202500748,40.92959489275542,6283865
1277,2012-12-13,41.03369903564453,41.20720300867815,40.80814481202012,40.912245313201694,7727857
1278,2012-12-14,40.33967971801758,41.01634703802728,40.166175759717255,41.01634703802728,6097530
1279,2012-12-17,40.3743782043457,40.66933585105685,40.062072045838015,40.35702498595345,3910978
1280,2012-12-18,40.63465118408203,40.91225572897202,40.2876431496707,40.599949439321364,4553554
1281,2012-12-19,40.322330474853516,40.84284234033144,39.99267107741243,40.79078738850684,6136261
1282,2012-12-20,40.18352508544922,40.5652347427476,40.07942459100247,40.5652347427476,2121800
1283,2012-12-21,39.801815032958984,40.166171423415655,39.73241157449315,40.114121182864075,3053451
1284,2012-12-24,39.697723388671875,40.23558860879308,39.5068708726723,39.83652564636221,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.36806106567383,40.252931813230866,39.246609694549235,40.02737758592928,7464142
1287,2012-12-28,39.38540267944336,40.04471669148003,38.968993705878205,39.697708821292785,6441596
1288,2012-12-31,39.81917190551758,39.905923893518285,39.350710228994444,39.38541196551404,1528669
1289,2013-01-01,39.50685501098633,40.11411876284258,39.454802420277204,39.95796334401285,6397127
1290,2013-01-02,39.24660873413086,39.83651941366858,39.17720526284574,39.59361667736356,10823940
1291,2013-01-03,39.6109619140625,39.8191676040923,39.26395399954485,39.48950820266211,7768126
1292,2013-01-04,39.88856506347656,39.957963811972846,39.40275264432347,39.73240964281805,7374977
1293,2013-01-07,39.697723388671875,39.95797938681521,39.402768002755245,39.90592912850598,5751436
1294,2013-01-08,40.40908432006836,40.513184815336885,39.558913017855964,39.57626153153531,7147399
1295,2013-01-09,40.09677505493164,40.58258993690396,39.94062430566604,40.513186466166076,8208348
1296,2013-01-10,39.52421951293945,40.49584473299067,39.38541725481705,40.148836734386066,5482985
1297,2013-01-11,39.26395034790039,39.62831144821507,39.15984986586512,39.593609718671445,7053838
1298,2013-01-14,38.882240295410156,39.663005621059504,38.7781374675577,39.24659901624495,10369465
1299,2013-01-15,38.535247802734375,39.24661466451255,38.46584667426058,39.038408925792595,7333310
1300,2013-01-16,38.882240295410156,39.00369163348999,38.30967591887045,38.51788157457537,12729863
1301,2013-01-17,39.090450286865234,39.22925486551958,38.604640144820145,38.89959781532484,8720890
1302,2013-01-18,39.88856506347656,40.06206899461031,38.86488998714933,39.107795020077035,11437257
1303,2013-01-21,39.52421951293945,39.94063099390386,39.28131438457595,39.680374994950405,5767870
1304,2013-01-22,39.38540267944336,39.99266645227104,39.14249764097183,39.593608342874795,5102821
1305,2013-01-23,38.91694641113281,39.76711769146351,38.7087430726564,39.558911999689045,4125262
1306,2013-01-24,38.50054168701172,39.05575535831,38.41378969795251,38.93430163230778,7597320
1307,2013-01-25,38.51789474487305,38.74344898792837,38.27498963235998,38.27498963235998,5876853
1308,2013-01-28,38.830196380615234,38.951650099128955,38.0841302620257,38.552591915380724,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.6913948059082,39.14250559953224,38.46584058574529,38.86489877627913,6691139
1311,2013-01-31,38.24028015136719,38.84754398635322,38.03207681992218,38.58728805707349,10621030
1312,2013-02-01,38.327030181884766,38.587286097950994,38.136175372776634,38.222927344798705,6533829
1313,2013-02-04,38.587284088134766,38.76078802314198,38.344379049784216,38.36172991394449,4150438
1314,2013-02-05,38.03207778930664,38.50053706197174,37.8932732115074,38.43113594972114,2184943
1315,2013-02-06,37.94533157348633,38.396440048274826,37.82387784362888,38.18823667990284,2852740
1316,2013-02-07,38.72609329223633,38.986349225957596,37.99737573649757,37.99737573649757,5059086
1317,2013-02-08,38.604644775390625,39.14250758143371,38.37909054380723,38.86490074412454,5162866
1318,2013-02-11,39.055755615234375,39.12515673627863,38.292338577150915,38.691396788129126,3760946
1319,2013-02-12,39.15986633300781,40.02738640342193,38.65670280952859,38.760805688638044,9796530
1320,2013-02-13,38.13617706298828,39.90591831199345,37.92797373288635,39.90591831199345,7821046
1321,2013-02-14,36.678749084472656,38.30968597111777,36.03678343868232,38.17088373309199,14843823
1322,2013-02-15,37.228450775146484,37.43987686404335,36.47084500437796,36.85845631442567,8479053
1323,2013-02-18,38.14462661743164,38.54985715917337,37.08750097146465,37.08750097146465,8321446
1324,2013-02-19,38.197479248046875,38.2855730456602,37.77462949744236,38.14462392535776,8484570
1325,2013-02-20,38.10939407348633,38.637956978764755,37.84511262084712,38.23272637393039,7964693
1326,2013-02-21,37.65130615234375,38.391292746968006,37.475116136826415,37.986062163461696,6464828
1327,2013-02-22,38.4265251159668,38.58509347604346,37.70415548706505,37.91558156029876,14054231
1328,2013-02-25,39.4836540222168,39.55412858932057,38.49700291367164,38.585096719975716,15983553
1329,2013-02-26,39.096046447753906,39.430802486250194,38.83176498740982,39.430802486250194,17614848
1330,2013-02-27,38.3736686706543,39.4131774437514,38.267958020242055,39.2898451653407,9561570
1331,2013-02-28,36.75274658203125,38.761287438463306,35.959902261765215,38.62033829296173,11505348
1332,2013-03-01,38.038917541503906,38.408912034113975,36.7527464376401,37.24607322435273,9664596
1333,2013-03-04,38.21510314941406,38.58509762248488,37.457494963660004,38.056534772297276,5835406
